NDMI,NDVI,NDVI_change,NDWI,SAR_change_dB,VH,VV,chronic_spill_mask,dark_spot_magnitude,dark_spot_mask,new_spill_mask,lon,lat
-0.0683172345161438,0.4403655529022217,0.10540050268173218,-0.4836479425430298,0.017064211120317196,-14.638233909051058,-7.040751208331107,0,-0.1134982243128484,0,0,6.6699909845874465,5.3674338226141405
0.14832541346549988,0.524124026298523,-0.006332039833068848,-0.47806763648986816,0.39236252650612347,-14.10290073492963,-7.095325051549914,0,-0.1502772105184535,0,0,6.714906748793423,5.3674338226141405
0.008418230339884758,0.4163307249546051,0.09909871220588684,-0.442842572927475,-0.5191642115321367,-14.984117218201135,-7.554684747673679,0,-0.1411631104722212,0,0,6.759822512999399,5.3674338226141405
0.013174274004995823,0.2943792939186096,-0.031115412712097168,-0.3081699013710022,-0.32195920062005356,-15.147794035044267,-8.160162145584739,0,0.23602941402886635,0,0,6.8047382772053755,5.3674338226141405
0.06744794547557831,0.3159899413585663,-0.21936360001564026,-0.30687910318374634,-0.2415101366867196,-14.709957769299749,-7.946440634856915,0,0.13213531307805965,0,0,6.849654041411351,5.3674338226141405
0.08939233422279358,0.3418201506137848,-0.11929985880851746,-0.3271079361438751,-0.15230746328941613,-15.564682746783255,-8.819075526680415,0,0.32541200795880876,0,0,6.894569805617327,5.3674338226141405
0.04774608090519905,0.37355396151542664,-0.071103036403656,-0.3733693063259125,0.04830514010556897,-15.424907452185943,-8.586074067671035,0,0.3142719321897904,0,0,6.939485569823304,5.3674338226141405
0.10120917856693268,0.3951191008090973,-0.12416109442710876,-0.38625866174697876,0.16318574747838888,-14.994577417326095,-8.519467145624164,0,0.26090264085725856,0,0,6.984401334029279,5.3674338226141405
0.04869605600833893,0.4744245409965515,0.06794074177742004,-0.4839498698711395,0.10008688427270673,-14.239803562073154,-7.201541650716421,0,-0.16172239327026564,0,0,7.029317098235255,5.3674338226141405
0.12503571808338165,0.6011414527893066,0.18235895037651062,-0.5504471659660339,-0.08529327130405129,-14.636388833534838,-7.6725232758835205,0,-0.1410191093163573,0,0,7.074232862441232,5.3674338226141405
0.12281201034784317,0.6278006434440613,0.1446467638015747,-0.5998959541320801,0.07433222270926088,-13.962912631726866,-6.79335331006755,0,-0.39092902427110243,0,0,7.119148626647208,5.3674338226141405
0.1657113879919052,0.5343402624130249,-0.04436695575714111,-0.5049015879631042,-0.010752890799539117,-15.145302337947427,-8.428242385108526,0,0.12669185218794551,0,0,7.164064390853183,5.3674338226141405
0.23326663672924042,0.6432957649230957,0.07539647817611694,-0.5658189654350281,0.1555921214100957,-14.0594447510921,-6.9514603260250425,0,-0.1771798576735057,0,0,6.5352436919695185,5.412349586820117
0.1962454915046692,0.6011545658111572,0.13370922207832336,-0.5355870723724365,0.1370828235915722,-13.96994601137774,-7.074332285120176,0,-0.15725212504337294,0,0,6.580159456175495,5.412349586820117
0.21137011051177979,0.6563778519630432,0.18923050165176392,-0.5795639157295227,0.32589263451499484,-14.141391444307661,-7.225167965034398,0,-0.08822532389939271,0,0,6.625075220381471,5.412349586820117
0.01287681981921196,0.47534850239753723,0.11195537447929382,-0.49753791093826294,-0.33261680065754007,-15.320461335496175,-8.653615102202739,0,0.38297982958993615,0,0,6.6699909845874465,5.412349586820117
0.13595187664031982,0.6109998822212219,0.06438195705413818,-0.5512427091598511,0.10656289272246688,-14.064485277593466,-7.375196957484403,0,-0.09327887364406244,0,0,6.714906748793423,5.412349586820117
0.10396888852119446,0.43033602833747864,-0.08902844786643982,-0.4032490849494934,-0.37982699219521976,-16.000383048095614,-9.281464651163114,0,0.6729733801916837,0,0,6.759822512999399,5.412349586820117
