VV,VH,dark_spot_mask,dark_spot_magnitude,SAR_change_dB,new_spill_mask,chronic_spill_mask,NDVI,NDWI,NDMI,NDVI_change,lat,lon,risk_label,iso_anomaly,iso_score,iso_score_norm,xgb_prob_low,xgb_prob_medium,xgb_prob_high,xgb_pred,combined_risk_score,risk_tier
-6.524856353358617,-14.760048510485294,0,-0.4255417867681395,0.1184963639943212,0,0,0.5313607454299927,-0.4763194918632507,0.0652922615408897,0.0935255289077758,5.232686529996212,6.625075220381471,0,0,-0.3745439183640563,0.042842271803673615,0.9985519,0.0009302641,0.00051775813,0,0.017422813284967198,LOW
-7.20676134908948,-14.07364611806626,0,-0.0286106278487032,0.1283304578867712,0,0,0.6378263235092163,-0.5893749594688416,0.1246474757790565,0.1435955464839935,5.232686529996212,6.669990984587447,0,0,-0.3710673214776769,0.034923576291949754,0.99867743,0.0008610438,0.00046155477,0,0.014213361157643156,LOW
-6.3801716003287,-13.45990448141426,0,-0.508215278212808,0.0137386580585792,0,0,0.7285457849502563,-0.6523450016975403,0.2320860624313354,0.122105062007904,5.232686529996212,6.714906748793423,0,0,-0.44172045164968327,0.19585124293464862,0.99856335,0.0009589494,0.00047772954,0,0.07859650750507292,LOW
-6.184925151014677,-13.724155488094947,0,-0.53524677927643,-0.0376717920314044,0,0,0.5895221829414368,-0.5450475811958313,0.1125278994441032,0.0016170144081115,5.232686529996212,6.759822512999399,0,0,-0.3897970409611101,0.07758453194958648,0.99916613,0.0006661498,0.00016769432,0,0.031058282027198916,LOW
-7.451194535359339,-14.370458582441564,0,-0.020914761678271,0.0834013079301039,0,0,0.7054033875465393,-0.6710107326507568,0.1408764421939849,0.1895580291748047,5.232686529996212,6.804738277205376,0,0,-0.39862467796204043,0.09769136969435399,0.9987066,0.000838132,0.00045526505,0,0.03931578123312871,LOW
-7.712583651318134,-14.804295211753583,0,0.0812648999884284,-0.1276937420983355,0,0,0.7675590515136719,-0.681246280670166,0.183217391371727,0.1648747324943542,5.232686529996212,6.849654041411351,0,0,-0.4308475193168966,0.17108580613631408,0.99872845,0.0008223409,0.00044917603,0,0.06866900838005963,LOW
-8.27149803080922,-14.915579538129348,0,0.1614692531354006,0.240796841275749,0,0,0.7082738876342773,-0.663053035736084,0.1399333626031875,0.1909261345863342,5.232686529996212,6.894569805617327,0,0,-0.41641801766181946,0.13821951944080169,0.9982657,0.000934677,0.00079966837,0,0.055784249100096474,LOW
-8.21174257537849,-14.819658060863606,0,0.2100709753720258,0.2181974344612527,0,0,0.6551971435546875,-0.6474239230155945,0.0799812972545623,0.1504572033882141,5.232686529996212,6.939485569823304,0,0,-0.39362648280842416,0.08630690758293569,0.9984022,0.0008141252,0.00078372617,0,0.03500729835826002,LOW
-8.46344300852134,-15.183684373853731,0,0.2933524887060607,0.2989322002522847,0,0,0.5871559381484985,-0.5793077349662781,0.0977190807461738,0.0353348851203918,5.232686529996212,6.984401334029279,0,0,-0.381526707939469,0.05874707361914033,0.99851865,0.0008089697,0.0006723982,0,0.023900222579707586,LOW
-9.02626978600968,-15.547867685764896,0,0.4988726224165115,0.1657142638050484,0,0,0.4979143142700195,-0.5479031801223755,-0.0738569647073745,0.1173775792121887,5.232686529996212,7.029317098235255,0,0,-0.44150485758154395,0.1953601811764052,0.99323,0.0018266587,0.004943367,0,0.08173511844065927,LOW
-8.17309104462468,-14.569255853659207,0,0.0315034345320984,0.1574786089161044,0,0,0.7235435843467712,-0.6436554789543152,0.1399908810853958,0.1345048546791076,5.232686529996212,7.074232862441232,0,0,-0.38473357148386955,0.06605139355776901,0.998635,0.0008044002,0.00056057057,0,0.02673843525101831,LOW
-6.717028029405271,-14.680590218213093,0,-0.5091586002589803,0.1677791033540527,0,0,0.5488966703414917,-0.5068926811218262,0.1325796395540237,0.1330755650997162,5.232686529996212,7.119148626647208,0,0,-0.38743686263362287,0.07220871929728767,0.9986964,0.0008362484,0.0004673344,0,0.02913173471976953,LOW
-8.378860196416637,-15.144766470570763,0,-0.0382688092870949,0.0707530573736772,0,0,0.5068716406822205,-0.5367891788482666,0.0743590295314788,0.002770721912384,5.232686529996212,7.164064390853183,0,0,-0.36758989697725064,0.027002995711622235,0.9991233,0.0006220234,0.0002546858,0,0.010890634661232657,LOW
-7.184828892413188,-13.696367844480951,0,-0.171089550630433,0.1063266295372944,0,0,0.5570926666259766,-0.4825115203857422,0.165855124592781,-0.0281978249549865,5.277602294202189,6.535243691969519,0,0,-0.38060375404681757,0.056644848056003894,0.999311,0.0005541034,0.00013492981,0,0.022657939222401557,LOW
-7.2614657390186625,-14.246062497779851,0,-0.1354865051886473,0.0721229365114179,0,0,0.2620770037174225,-0.2435042262077331,0.0825057849287986,-0.2103271186351776,5.277602294202189,6.580159456175495,1,0,-0.44307778449406293,0.19894285978123039,0.0128468415,0.98600763,0.0011455327,1,0.08033188429270854,LOW
-7.984562517563994,-14.721411101495011,0,0.1409151890611288,0.0415214447229086,0,0,0.5662241578102112,-0.5206354856491089,0.0118242548778653,0.1357384026050567,5.277602294202189,6.625075220381471,0,0,-0.3744560118819804,0.042642045925374905,0.9985776,0.00080057455,0.0006217756,0,0.017420405422711307,LOW
-7.131215230280614,-13.971150072235805,0,-0.0060234081904029,0.0503225945281595,0,0,0.6088338494300842,-0.553616464138031,0.1295160353183746,0.0731438398361206,5.277602294202189,6.669990984587447,0,0,-0.3593295489589234,0.008188280369077594,0.99857557,0.0009273347,0.0004970894,0,0.003545780854361791,LOW
-6.469826182570314,-13.55386769715929,0,-0.4840408576377704,0.166710923986896,0,0,0.7261820435523987,-0.6666666865348816,0.2555391490459442,0.0935275554656982,5.277602294202189,6.714906748793423,0,0,-0.4475029224878303,0.20902206122885558,0.9986216,0.00092007197,0.00045836155,0,0.08385037037908978,LOW
-7.9445055117893375,-14.655969682125749,0,0.2407595872769679,0.0632281461183694,0,0,0.6382978558540344,-0.6383717656135559,0.1138590797781944,0.0955084562301635,5.277602294202189,6.759822512999399,0,0,-0.37977828232158617,0.0547646590495493,0.99846435,0.00090122985,0.00063445646,0,0.022278921058811685,LOW
-8.268042873499024,-15.16434357604173,0,0.3408481588647332,-0.7090756007204462,0,0,0.5706806182861328,-0.5549295544624329,-0.0118577210232615,0.2046920359134674,5.277602294202189,6.804738277205376,1,0,-0.4495081580090129,0.21358941546648613,0.009235284,0.98654014,0.004224547,1,0.08848998175936887,LOW
-8.316580173856035,-15.426361007441717,0,0.3071989183808352,-0.6701310628406816,0,0,0.6867470145225525,-0.6322451829910278,0.1155698150396347,0.1358502507209777,5.277602294202189,6.849654041411351,1,0,-0.43824840771964796,0.1879429177580959,0.013293536,0.9831839,0.0035225137,1,0.0777070888118669,LOW
-8.168894376971151,-15.091572558750975,0,0.0913882482797606,-0.0465524102736925,0,0,0.7240670919418335,-0.6499682664871216,0.1681744456291198,0.181674063205719,5.277602294202189,6.894569805617327,0,0,-0.41072051556675315,0.12524223569387172,0.9984243,0.00096015545,0.0006155241,0,0.050455812610043484,LOW
-8.121703986489154,-14.822560187079716,0,0.2005569332592301,0.1411566874854433,0,0,0.5546123385429382,-0.5010928511619568,0.0854879915714263,0.0581798553466796,5.277602294202189,6.939485569823304,0,0,-0.36256029064288275,0.015546987894974107,0.99868816,0.00074330694,0.0005685582,0,0.006542638281613744,LOW
-7.585775820290355,-14.34471159263749,0,-0.0248006240501788,-0.1972558693467663,0,0,0.5339990854263306,-0.4873213469982147,0.1917251646518707,-0.0980998873710632,5.277602294202189,6.984401334029279,0,0,-0.39055191071989714,0.07930390982576818,0.9957925,0.0038302462,0.0003771932,0,0.03190249153032037,LOW
-6.984838726993302,-14.16453373343045,0,-0.3298036170355296,0.4124171531584499,0,0,0.4830707311630249,-0.5136458873748779,-0.0243572499603033,0.0742126405239105,5.277602294202189,7.029317098235255,0,0,-0.39722638392619175,0.09450645494363163,0.998044,0.0012033709,0.0007526349,0,0.03826389762631575,LOW
-8.000222203410354,-15.125307190016835,0,0.0213207117056415,-0.1212943729373297,0,0,0.652402400970459,-0.6100950837135315,0.1327800899744033,0.0057358741760253,5.277602294202189,7.074232862441232,0,0,-0.3802735494024473,0.0558927361141307,0.9993407,0.0005173534,0.00014196683,0,0.022362349838004694,LOW
-8.131602462782137,-14.982584476523735,0,0.1197208064960814,0.6122099614001719,0,0,0.5871757864952087,-0.5503166913986206,0.1357748955488205,-0.012222945690155,5.277602294202189,7.119148626647208,0,0,-0.3948278196529067,0.08904321006187488,0.9992854,0.0005391264,0.00017552442,0,0.03564760095924879,LOW
-7.8862629607017,-14.709086913132,0,-0.0562682398357245,-0.0611414041912432,0,0,0.5657466650009155,-0.5600138902664185,0.0660081952810287,0.1374465823173523,5.277602294202189,7.164064390853183,0,0,-0.36267570734745075,0.01580987420889246,0.99862623,0.00086977665,0.0005039635,0,0.0065995521313573224,LOW
-7.267779473876015,-13.768083783108196,0,-0.0903025311458923,0.1495684129361247,0,0,0.650750458240509,-0.5850992202758789,0.2333355247974395,0.0727298259735107,5.322518058408165,6.535243691969519,0,0,-0.39637673410928215,0.09257119514458545,0.99858177,0.00094056875,0.00047762628,0,0.03728441126389694,LOW
-7.04447817201149,-13.829648111528796,0,-0.2419471696399346,0.3893137089574026,0,0,0.5501351952552795,-0.4760801792144775,0.1896767765283584,-0.0192644000053405,5.322518058408165,6.580159456175495,0,0,-0.39337273150942714,0.08572893454259434,0.9992537,0.00059324625,0.0001530672,0,0.03430511921721702,LOW
-7.354377306566629,-14.468893979418826,0,-0.0272814938233859,-0.0499991443181127,0,0,0.5441859364509583,-0.4736881256103515,0.0553075410425663,0.1120498180389404,5.322518058408165,6.625075220381471,0,0,-0.36363535680268594,0.017995681790948126,0.9986027,0.0008656955,0.0005315724,0,0.007494494034801136,LOW
-6.765301234711298,-14.244359889140346,0,-0.1812595398974463,0.1722544786370816,0,0,0.4041636884212494,-0.4840667843818664,-0.0921192914247512,0.0256659090518951,5.322518058408165,6.669990984587447,0,0,-0.42318058057773206,0.15362270777701292,0.9980611,0.0013590584,0.0005797604,0,0.061781292305117044,LOW
-6.185718046215232,-13.540151160628223,0,-0.543754745920684,0.1463519532422754,0,0,0.7510231733322144,-0.6553041934967041,0.2657734155654907,0.0938673019409179,5.322518058408165,6.714906748793423,0,0,-0.4686179340655587,0.25711603153229334,0.9983845,0.0010898806,0.0005256234,0,0.10313819111520468,LOW
-7.960080812527243,-14.840954521632872,0,0.2071708931261998,0.0677185089165899,0,0,0.732342004776001,-0.6510186195373535,0.1693851798772812,0.1441438198089599,5.322518058408165,6.759822512999399,0,0,-0.40500046472956575,0.11221359234763673,0.99865985,0.0008280242,0.0005121456,0,0.04516714991068241,LOW
-7.589814332696191,-14.7863926678223,0,0.0012132220380586,0.0883903815455608,0,0,0.715157687664032,-0.6532037258148193,0.1715084761381149,0.1824020147323608,5.322518058408165,6.804738277205376,0,0,-0.39668482845652336,0.0932729461397166,0.99871457,0.00083375874,0.00045166118,0,0.037545720347240776,LOW
-7.535543658862077,-15.113476901098242,0,0.0830636618273277,-0.0145263953458778,0,0,0.6608666181564331,-0.6137845516204834,0.0959308519959449,0.1085500717163086,5.322518058408165,6.849654041411351,0,0,-0.3725369255528982,0.03827091496099666,0.99848807,0.001010214,0.00050168816,0,0.015582269117746295,LOW
-7.403651078725498,-14.60947455253054,0,-0.1351237401792454,0.2259600734796656,0,0,0.7128378748893738,-0.6520039439201355,0.1426639854907989,0.1529115438461303,5.322518058408165,6.894569805617327,0,0,-0.38758412077064963,0.07254413130703408,0.9987043,0.00084347965,0.00045213965,0,0.02925455176555003,LOW
-7.853822274878933,-14.993971439735168,0,0.091346476247052,-0.3537314692991771,0,0,0.6710435152053833,-0.6387665271759033,0.1056241318583488,0.088512897491455,5.322518058408165,6.939485569823304,0,0,-0.38176818682286545,0.059297093599201545,0.9960083,0.0026939106,0.0012978218,0,0.024587310641670745,LOW
-8.204455653239446,-14.891739889854732,0,0.1641984933385104,0.1005549861235586,0,0,0.5810098052024841,-0.5691847205162048,0.067942202091217,0.0271096229553222,5.322518058408165,6.984401334029279,0,0,-0.3640304565177108,0.01889560618319175,0.99920565,0.0005374979,0.0002568401,0,0.007649287738711941,LOW
-7.938075902699085,-14.654641183417423,0,0.0803639352692987,0.2684264181087368,0,0,0.6105631589889526,-0.554190993309021,0.1348088681697845,0.0472902655601501,5.322518058408165,7.029317098235255,0,0,-0.3674075402076088,0.026587639033672894,0.9988146,0.0008113009,0.0003741026,0,0.010813675061448303,LOW
-8.284559327210548,-14.841977312061568,0,0.2500666620284066,0.4089485434140556,0,0,0.5331648588180542,-0.6099502444267273,0.0858161821961402,-0.0895199179649353,5.322518058408165,7.074232862441232,0,0,-0.40484769981217644,0.1118656374638195,0.9976926,0.0018433854,0.0004640411,0,0.04499204250898186,LOW
-8.016642928502042,-14.862024307771618,0,0.0095912401687816,-0.190060540543282,0,0,0.6936026811599731,-0.6210119128227234,0.1148255914449691,0.1699097752571106,5.322518058408165,7.119148626647208,0,0,-0.38771955098127486,0.07285260267604188,0.99770004,0.0014735054,0.000826514,0,0.029657531266294602,LOW
-7.331545517353268,-15.19814740362168,0,-0.3075462271002835,0.0820555874293562,0,0,0.5184905529022217,-0.5099437236785889,0.0685076862573623,0.0418385565280914,5.322518058408165,7.164064390853183,0,0,-0.3642134365348252,0.019312382441013076,0.99911064,0.00066910073,0.00022024634,0,0.007788669221172651,LOW
-7.252619963985787,-13.929720604925445,0,-0.0997601471838632,0.0673615885286889,0,0,0.6703216433525085,-0.5879082679748535,0.2205709666013717,0.1211720705032348,5.3674338226141405,6.535243691969519,0,0,-0.3845104664138849,0.06554322388090716,0.9986389,0.00090264814,0.00045836953,0,0.026458841406195657,LOW
-7.083428608891513,-13.87808323580089,0,-0.2175623857125394,0.1055398103983407,0,0,0.4812217950820923,-0.4005144238471985,0.1850023567676544,0.0138290226459503,5.3674338226141405,6.580159456175495,0,0,-0.3789355669193374,0.052845193868069074,0.99822146,0.0013797964,0.00039877498,0,0.021335122892203406,LOW
-7.343423006804869,-14.33751247820732,0,-0.0341984795510776,0.2306075698639507,0,0,0.5389830470085144,-0.4994495511054992,0.1022510305047035,0.0931788384914398,5.3674338226141405,6.625075220381471,0,0,-0.36307343171241285,0.016715776804637095,0.99873143,0.0007979582,0.00047058036,0,0.006936981897163364,LOW
-7.040751208331107,-14.638233909051058,0,-0.1134982243128484,0.0170642111203171,0,0,0.4403655529022217,-0.4836479425430298,-0.0683172345161438,0.1054005026817321,5.3674338226141405,6.669990984587447,0,0,-0.41044823469684616,0.12462205757920208,0.99737513,0.0015206274,0.001104262,0,0.05057274146591331,LOW
-7.095325051549914,-14.10290073492963,0,-0.1502772105184535,0.3923625265061234,0,0,0.524124026298523,-0.4780676364898681,0.1483254134654998,-0.0063320398330688,5.3674338226141405,6.714906748793423,0,0,-0.3812409896336196,0.05809628886034024,0.9992649,0.0005820078,0.00015306892,0,0.023252062219426953,LOW
-7.554684747673679,-14.984117218201137,0,-0.1411631104722212,-0.5191642115321367,0,0,0.4163307249546051,-0.442842572927475,0.0084182303398847,0.0990987122058868,5.3674338226141405,6.759822512999399,1,0,-0.3853247886447779,0.06739801752124341,0.044555992,0.9504954,0.0049486086,1,0.03055416732737566,LOW
-8.160162145584739,-15.147794035044267,0,0.2360294140288663,-0.3219592006200535,0,0,0.2943792939186096,-0.3081699013710022,0.0131742740049958,-0.0311154127120971,5.3674338226141405,6.804738277205376,0,0,-0.3960421328379427,0.09180906894124174,0.99457353,0.003324623,0.0021018325,0,0.03819255354617188,LOW
-7.946440634856915,-14.709957769299749,0,0.1321353130780596,-0.2415101366867196,0,0,0.3159899413585663,-0.3068791031837463,0.0674479454755783,-0.2193636000156402,5.3674338226141405,6.849654041411351,1,0,-0.42345272969989944,0.1542425858079315,0.01845034,0.9798972,0.0016524446,1,0.06283034760929081,LOW
-8.819075526680415,-15.564682746783255,0,0.3254120079588087,-0.1523074632894161,0,0,0.3418201506137848,-0.3271079361438751,0.0893923342227935,-0.1192998588085174,5.3674338226141405,6.894569805617327,1,0,-0.4041224999111559,0.1102138390560683,0.019693898,0.9740233,0.006282805,1,0.048676902829894876,LOW
-8.586074067671035,-15.424907452185945,0,0.3142719321897904,0.0483051401055689,0,0,0.3735539615154266,-0.3733693063259125,0.047746080905199,-0.071103036403656,5.3674338226141405,6.939485569823304,0,0,-0.38543528782012554,0.0676497031070249,0.99602014,0.0020824939,0.0018973922,0,0.02837612677167929,LOW
-8.519467145624164,-14.994577417326097,0,0.2609026408572585,0.1631857474783888,0,0,0.3951191008090973,-0.3862586617469787,0.1012091785669326,-0.1241610944271087,5.3674338226141405,6.984401334029279,1,0,-0.3904970597829057,0.07917897504535998,0.019065477,0.9777941,0.0031404502,1,0.03391617847146664,LOW
-7.201541650716421,-14.239803562073154,0,-0.1617223932702656,0.1000868842727067,0,0,0.4744245409965515,-0.4839498698711395,0.0486960560083389,0.06794074177742,5.3674338226141405,7.029317098235255,0,0,-0.36284721370277473,0.016200516739654947,0.9983834,0.0010841549,0.0005324261,0,0.006777065650105341,LOW
-7.67252327588352,-14.636388833534838,0,-0.1410191093163573,-0.0852932713040512,0,0,0.6011414527893066,-0.5504471659660339,0.1250357180833816,0.1823589503765106,5.3674338226141405,7.074232862441232,0,0,-0.37935943627841257,0.05381064729881213,0.998735,0.0008023484,0.00046269246,0,0.021769039246718292,LOW
-6.79335331006755,-13.962912631726866,0,-0.3909290242711024,0.0743322227092608,0,0,0.6278006434440613,-0.5998959541320801,0.1228120103478431,0.1446467638015747,5.3674338226141405,7.119148626647208,0,0,-0.3828552375250159,0.061773084862341454,0.99867,0.0008716503,0.00045838376,0,0.02495079642166749,LOW
-8.428242385108526,-15.145302337947427,0,0.1266918521879455,-0.0107528907995391,0,0,0.5343402624130249,-0.5049015879631042,0.1657113879919052,-0.0443669557571411,5.3674338226141405,7.164064390853183,0,0,-0.3919743341074204,0.08254378435326382,0.9992193,0.00054423604,0.00023648168,0,0.03309335489649974,LOW
-6.9514603260250425,-14.0594447510921,0,-0.1771798576735057,0.1555921214100957,0,0,0.6432957649230957,-0.5658189654350281,0.2332666367292404,0.0753964781761169,5.412349586820117,6.535243691969519,0,0,-0.3884211385440245,0.07445061891600135,0.9985342,0.00097213936,0.0004936575,0,0.030048153244302125,LOW
-7.074332285120176,-13.96994601137774,0,-0.1572521250433729,0.1370828235915722,0,0,0.6011545658111572,-0.5355870723724365,0.1962454915046692,0.1337092220783233,5.412349586820117,6.580159456175495,0,0,-0.3799714007089694,0.055204527621426136,0.9986424,0.0008838486,0.00047377904,0,0.02233487106628287,LOW
-7.225167965034398,-14.14139144430766,0,-0.0882253238993927,0.3258926345149948,0,0,0.6563778519630432,-0.5795639157295227,0.2113701105117797,0.1892305016517639,5.412349586820117,6.625075220381471,0,0,-0.4053144155792953,0.11292868278403312,0.9986865,0.0008551424,0.00045839135,0,0.04541304125103918,LOW
-8.653615102202739,-15.320461335496177,0,0.3829798295899361,-0.33261680065754,0,0,0.4753485023975372,-0.4975379109382629,0.0128768198192119,0.1119553744792938,5.412349586820117,6.669990984587447,0,0,-0.383799563808542,0.06392399063236565,0.98921216,0.004127438,0.006660433,0,0.030442984699813727,LOW
-7.375196957484403,-14.064485277593466,0,-0.0932788736440624,0.1065628927224668,0,0,0.6109998822212219,-0.5512427091598511,0.1359518766403198,0.0643819570541381,5.412349586820117,6.714906748793423,0,0,-0.3610384228795745,0.01208060746014128,0.99856395,0.000934893,0.0005011409,0,0.005105737441416869,LOW
-9.281464651163114,-16.000383048095614,0,0.6729733801916837,-0.3798269921952197,0,0,0.4303360283374786,-0.4032490849494934,0.1039688885211944,-0.0890284478664398,5.412349586820117,6.759822512999399,0,0,-0.43927852206796286,0.1902892242564196,0.9431273,0.03882998,0.018042712,0,0.08948961225920656,LOW
-8.422620480601296,-15.395082222721909,0,0.2865109707699773,-0.5898747697150171,0,0,0.4288001656532287,-0.4003027975559234,0.0622994415462017,-0.0202064514160156,5.412349586820117,6.804738277205376,1,0,-0.38537710107942724,0.06751717031778648,0.010937756,0.9872251,0.0018371141,1,0.0282780966659407,LOW
-7.946105842685804,-15.11232424010948,0,0.2446618225746149,-0.0484230536800671,0,0,0.4184743463993072,-0.4253166019916534,0.060828436166048,-0.1185498535633087,5.412349586820117,6.849654041411351,1,0,-0.3849784042575456,0.06660905274271134,0.03119189,0.96732575,0.0014824054,1,0.027649945290524915,LOW
-5.825937850562414,-11.939638791278352,0,-0.7635668726219097,0.612363019418007,0,0,0.3462201356887817,-0.3258249163627624,0.102967768907547,-0.2216728329658508,5.412349586820117,6.894569805617327,1,1,-0.5038196321102726,0.33729545336973055,0.012466614,0.98639685,0.0011365603,1,0.13566622097859957,LOW
-8.101545169874614,-15.528354838088829,0,0.1472601143084529,0.720516838125759,0,0,0.3343045115470886,-0.3401904702186584,-0.0081779938191175,-0.0186158418655395,5.412349586820117,6.939485569823304,0,0,-0.4259570568169537,0.1599467282638486,0.9956468,0.0027912275,0.0015620282,0,0.06504447951404645,LOW
-8.672846796372095,-15.438634736661276,0,0.2876718643358767,-0.1899243549804818,0,0,0.4628970026969909,-0.446102499961853,0.0444395877420902,0.0964123904705047,5.412349586820117,6.984401334029279,0,0,-0.38084066387429977,0.05718446103066788,0.9927273,0.0029149824,0.0043577477,0,0.026027477110373322,LOW
-8.564278962462982,-15.388091176023726,0,0.2785331636497373,0.4476956424717535,0,0,0.4943263530731201,-0.4935556948184967,0.0666242986917495,0.0185462534427642,5.412349586820117,7.029317098235255,0,0,-0.3866606048458298,0.07044062559501807,0.9986646,0.00081753184,0.0005178807,0,0.028462246333051767,LOW
-7.036618763047907,-13.951025390058437,0,-0.3592459841842615,0.4751033497861812,0,0,0.4193629324436188,-0.4155815541744232,0.045325931161642,-0.0434157848358154,5.412349586820117,7.074232862441232,0,0,-0.39342299978932044,0.0858434313379901,0.99827766,0.0013819673,0.00034039753,0,0.03449082032759572,LOW
-5.499130224440606,-12.979719348323544,0,-0.92008170645794,-0.8146551084353248,0,0,0.3245817124843597,-0.3915821313858032,-0.0414321571588516,0.0529580414295196,5.412349586820117,7.119148626647208,1,0,-0.47832660287217527,0.27922960829034893,0.006823973,0.9903903,0.0027856838,1,0.11367148446682274,LOW
-8.260581686961382,-14.89891124343202,0,0.1721252471200528,0.5878055802490589,0,0,0.5956168174743652,-0.5592401027679443,0.1176033765077591,0.0921785235404968,5.412349586820117,7.164064390853183,0,0,-0.3882015482002173,0.07395045478229445,0.99838996,0.0008235224,0.0007865326,0,0.030066813121250036,LOW
-8.288745782218168,-15.266816935911812,0,0.3876690311616314,0.1457808001293923,0,0,-0.2418762743473053,0.2527888715267181,0.28272545337677,-0.2572094202041626,5.457265351026093,6.535243691969519,1,1,-0.6432541227669117,0.6548874294967368,0.020361211,0.9758793,0.0037594696,1,0.26466185713652435,LOW
-7.111457329318268,-14.017379905186305,0,-0.1680151835121816,0.0913130287160228,0,0,0.7002476453781128,-0.6322486400604248,0.227052628993988,0.1645333766937255,5.457265351026093,6.580159456175495,0,0,-0.4086745874948885,0.12058219543914528,0.9986389,0.00090264814,0.00045836953,0,0.0484744300294909,LOW
-7.133085678340134,-13.95215192517109,0,-0.1218993333181307,0.0250538358679603,0,0,0.6172178983688354,-0.5425764918327332,0.2161462754011154,0.1792593598365783,5.457265351026093,6.625075220381471,0,0,-0.39541701740275725,0.09038523438328494,0.9985933,0.0009329477,0.00047375576,0,0.03640713636693578,LOW
-7.988467310191313,-14.821413342353548,0,0.2031851591845865,-0.3603886271117806,0,0,0.5752894282341003,-0.5166395902633667,0.1026221290230751,0.1655538976192474,5.457265351026093,6.669990984587447,0,0,-0.38471019763281655,0.06599815459579716,0.99595237,0.002558698,0.0014889162,0,0.027410448583336633,LOW
-8.992836113543497,-16.172849087366956,0,0.5984647790159178,-0.561762793777083,0,0,0.1967871487140655,-0.2312579452991485,-0.0716510862112045,-0.1658945977687835,5.457265351026093,6.714906748793423,1,1,-0.5223367932319505,0.37947226174189796,0.0015038279,0.9955017,0.0029944847,1,0.1539244827740457,LOW
-8.0596095245768,-14.849999498873068,0,0.132444169815478,-0.4106404390227798,0,0,0.3190052211284637,-0.2916416227817535,0.0853966623544693,-0.0685424208641052,5.457265351026093,6.759822512999399,0,0,-0.396064247928882,0.09185944080691555,0.9875843,0.011099123,0.0013165761,0,0.03762625568495599,LOW
-7.390414637231684,-15.23040399233837,0,-0.0889967859105349,-0.5337990533016326,0,0,0.4135562777519226,-0.388677030801773,0.1500656455755233,-0.137434720993042,5.457265351026093,6.804738277205376,1,0,-0.4082555837785821,0.11962782455401044,0.0011807774,0.9985745,0.0002446721,1,0.047933087757949314,LOW
-6.938696143667931,-14.795157824286672,0,-0.2529659653587916,-0.3409416850589899,0,0,0.411845713853836,-0.3334774076938629,0.1799601167440414,-0.1304464638233184,5.457265351026093,6.849654041411351,1,0,-0.4078063012120087,0.1186044870893308,0.009045903,0.99017805,0.0007761078,1,0.04792064053658676,LOW
-7.060380886725815,-15.353091895367545,0,-0.2199965683885693,-0.5301375099946499,0,0,0.2747738659381866,-0.2742615938186645,0.0258914232254028,-0.1337945759296417,5.457265351026093,6.894569805617327,1,0,-0.4274597986371878,0.16336954525876346,0.0015581769,0.9979911,0.00045078338,1,0.06558370446018232,LOW
-9.090669951649442,-15.893706617520152,0,0.4769579414295459,-0.142140951965624,0,0,0.3733493387699127,-0.3423019349575043,0.0222222357988357,0.0091374218463897,5.457265351026093,6.939485569823304,0,0,-0.4076895449619873,0.11833854967316593,0.9930205,0.0024567998,0.0045227064,0,0.050612307219050745,LOW
-6.72868361249026,-16.337135467396266,0,-0.6674719533833544,0.3885818487182524,0,0,0.1503558456897735,-0.1683093607425689,-0.0512480251491069,-0.1533090770244598,5.457265351026093,6.984401334029279,1,1,-0.5167616466201924,0.3667736688665799,0.0147489505,0.9816772,0.0035738563,1,0.14927773296981064,LOW
-5.724279032124391,-13.77452746088765,0,-0.834562600276953,-0.6494829039010463,0,0,0.1960396021604538,-0.2606399655342102,-0.063918188214302,-0.1244485229253768,5.457265351026093,7.029317098235255,1,1,-0.4983575268994244,0.32485433654449203,0.0012823815,0.99828655,0.00043107,1,0.13016289858355848,LOW
-6.152214262350547,-13.65199394006978,0,-0.6462687481012664,0.5092161917605429,0,0,0.2832190990447998,-0.3060306012630462,-0.020191267132759,0.0154680013656616,5.457265351026093,7.074232862441232,0,0,-0.43851883949392145,0.1885588841606307,0.9950336,0.0038772835,0.0010891613,0,0.07613619453880577,LOW
-6.361918908957684,-13.426577890417883,0,-0.6252317700479433,-0.3328769015632797,0,0,0.5009074211120605,-0.3963697850704193,0.1455789059400558,0.0082212388515472,5.457265351026093,7.119148626647208,0,0,-0.406452380264739,0.1155206415706348,0.996088,0.0030504526,0.0008615495,0,0.04675091215724261,LOW
-7.19620067952054,-14.240188377114617,0,-0.3015245951700002,-0.0131142356541751,0,0,0.3824155926704407,-0.3778047263622284,0.0890621244907379,-0.0973186194896698,5.457265351026093,7.164064390853183,0,0,-0.3769726246256865,0.04837417153257639,0.9730443,0.025259783,0.0016959264,0,0.020515455021849816,LOW
-15.383304511042551,-22.931839971113668,1,3.020576817544393,1.5291449312722936,0,1,-0.1792991161346435,0.1541369259357452,0.237861081957817,-0.0177836567163467,5.502181115232069,6.535243691969519,2,1,-0.7947711606787333,1.0,0.82545257,0.049336217,0.12521127,0,0.4934097394347191,MEDIUM
-7.228189440059558,-13.511767457178706,0,-0.1139873843478112,0.0070854474929733,0,0,0.4444444477558136,-0.3977543413639068,0.1969897896051406,-0.0449277758598327,5.502181115232069,6.580159456175495,0,0,-0.3936498753298992,0.08636018907080045,0.997361,0.0022095314,0.00042951427,0,0.034764077754618095,LOW
